Product	Voltage	pressure	pH	TOF_Coverage
CH3CH2OH_g	-1.1131313131313132	0.0	6.8	0.5883199796897159
CH3CH2OH_g	-1.105050505050505	0.0	6.8	0.5224253196446141
CH3CH2OH_g	-1.0969696969696972	0.0	6.8	0.4623666964760645
CH3CH2OH_g	-1.088888888888889	0.0	6.8	0.4077836435461522
CH3CH2OH_g	-1.0808080808080809	0.0	6.8	0.3583358275726869
CH3CH2OH_g	-1.0727272727272728	0.0	6.8	0.3136995116704252
CH3CH2OH_g	-1.0646464646464646	0.0	6.8	0.2735641855318672
CH3CH2OH_g	-1.0565656565656565	0.0	6.8	0.2376295074589419
CH3CH2OH_g	-1.0484848484848486	0.0	6.8	0.205602728609867
CH3CH2OH_g	-1.0404040404040404	0.0	6.8	0.1771967787732601
CH3CH2OH_g	-1.0323232323232323	0.0	6.8	0.152129172888458
CH3CH2OH_g	-1.0242424242424244	0.0	6.8	0.1301218371311435
CH3CH2OH_g	-1.0161616161616165	0.0	6.8	0.1109018542070228
CH3CH2OH_g	-1.0121212121212122	0.0	6.8	0.1022536106824538
CH3CH2OH_g	-1.0101010101010102	0.0	6.8	0.0981556125454664
CH3CH2OH_g	-1.0090909090909093	0.0	6.8	0.096161385058664
CH4_g	-1.8	0.0	6.8	3626.851789835848
CH4_g	-1.791919191919192	0.0	6.8	3124.400115011668
CH4_g	-1.7838383838383838	0.0	6.8	2691.348474908708
CH4_g	-1.775757575757576	0.0	6.8	2318.1697260734745
CH4_g	-1.7676767676767675	0.0	6.8	1996.6082155530264
CH4_g	-1.7595959595959596	0.0	6.8	1719.5431761478528
CH4_g	-1.7515151515151517	0.0	6.8	1480.8332241264388
CH4_g	-1.7434343434343436	0.0	6.8	1275.1820811412642
CH4_g	-1.7353535353535354	0.0	6.8	1098.022634849888
CH4_g	-1.7272727272727273	0.0	6.8	945.416843008074
CH4_g	-1.7191919191919192	0.0	6.8	813.9693235832376
CH4_g	-1.7111111111111112	0.0	6.8	700.7527658017843
CH4_g	-1.7030303030303031	0.0	6.8	603.2435501642453
CH4_g	-1.694949494949495	0.0	6.8	519.2661847717039
CH4_g	-1.6868686868686869	0.0	6.8	446.9453556490765
CH4_g	-1.6787878787878787	0.0	6.8	384.6645545267462
CH4_g	-1.6707070707070708	0.0	6.8	331.030392811282
CH4_g	-1.662626262626263	0.0	6.8	284.84183890020586
CH4_g	-1.6545454545454543	0.0	6.8	245.06373032132612
CH4_g	-1.6464646464646466	0.0	6.8	210.8040127480926
CH4_g	-1.6383838383838385	0.0	6.8	181.2942398631542
CH4_g	-1.6303030303030304	0.0	6.8	155.87291841734586
CH4_g	-1.6222222222222222	0.0	6.8	133.97128454518398
CH4_g	-1.614141414141414	0.0	6.8	115.10105051810226
CH4_g	-1.6060606060606062	0.0	6.8	98.84361868390415
CH4_g	-1.597979797979798	0.0	6.8	84.84032688041047
CH4_g	-1.58989898989899	0.0	6.8	72.78352505064854
CH4_g	-1.5818181818181818	0.0	6.8	62.40857370453997
CH4_g	-1.573737373737374	0.0	6.8	53.48698569372031
CH4_g	-1.5656565656565655	0.0	6.8	45.82082339397922
CH4_g	-1.5575757575757576	0.0	6.8	39.238249854225664
CH4_g	-1.5494949494949497	0.0	6.8	33.58998975564477
CH4_g	-1.5414141414141411	0.0	6.8	28.746438400614203
CH4_g	-1.5333333333333334	0.0	6.8	24.595216322280542
CH4_g	-1.5252525252525253	0.0	6.8	21.03904114882908
CH4_g	-1.5171717171717172	0.0	6.8	17.99384477133268
CH4_g	-1.5090909090909093	0.0	6.8	15.387097255885708
CH4_g	-1.5010101010101011	0.0	6.8	13.156315287254976
CH4_g	-1.492929292929293	0.0	6.8	11.262399679707505
CH4_g	-1.4848484848484849	0.0	6.8	9.644302746076177
